ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Rahung-281-1-4,Rahung-281-1,nam-ʨʰə-rɛː rɛt ~ ʨʰe,231,false,expert,,r ɛ t,,,4
Rupa-281-1-1,Rupa-281-1,nə-myː ba tap,335,false,expert,,n ə -,,,1
Rupa-281-1-2,Rupa-281-1,nə-myː ba tap,634,false,expert,,m yː,,,2
Rupa-281-1-3,Rupa-281-1,nə-myː ba tap,417,false,expert,,b a,,,3
Rupa-281-1-4,Rupa-281-1,nə-myː ba tap,633,false,expert,,t a p,,,4
Shergaon-281-1-1,Shergaon-281-1,ni-mi ba tap,335,false,expert,,n i -,,,1
Shergaon-281-1-2,Shergaon-281-1,ni-mi ba tap,634,false,expert,,m i,,,2
Shergaon-281-1-3,Shergaon-281-1,ni-mi ba tap,417,false,expert,,b a,,,3
Shergaon-281-1-4,Shergaon-281-1,ni-mi ba tap,633,false,expert,,t a p,,,4
Duhumbi-282-1-1,Duhumbi-282-1,hɔn,635,false,expert,,h ɔ n,,,1
Khoina-282-1-1,Khoina-282-1,xøː,635,false,expert,,x øː -,,,1
Khoitam-282-1-1,Khoitam-282-1,hĩː,635,false,expert,,h ĩː -,,,1
Rahung-282-1-1,Rahung-282-1,hyː,635,false,expert,,h yː -,,,1
Rupa-282-1-1,Rupa-282-1,høn,635,false,expert,,h ø n,,,1
Khispi-283-1-1,Khispi-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Duhumbi-283-1-1,Duhumbi-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Khoina-283-1-1,Khoina-283-1,pʰɐk,637,false,expert,,pʰ ɐ k,,,1
Jerigaon-283-1-1,Jerigaon-283-1,pʰɐk,637,false,expert,,pʰ ɐ k,,,1
Khoitam-283-1-1,Khoitam-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Rahung-283-1-1,Rahung-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Rupa-283-1-1,Rupa-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Shergaon-283-1-1,Shergaon-283-1,pʰak,637,false,expert,,pʰ a k,,,1
Khispi-284-1-1,Khispi-284-1,na,638,false,expert,,n a -,,,1
Duhumbi-284-1-1,Duhumbi-284-1,na,638,false,expert,,n a -,,,1
Khoina-284-1-1,Khoina-284-1,nu,638,false,expert,,n u -,,,1
Jerigaon-284-1-1,Jerigaon-284-1,nu,638,false,expert,,n u -,,,1
Khoitam-284-1-1,Khoitam-284-1,nuŋ,638,false,expert,,n u ŋ,,,1
Rahung-284-1-1,Rahung-284-1,nuŋ,638,false,expert,,n u ŋ,,,1
Rupa-284-1-1,Rupa-284-1,nu ~ nuŋ,638,false,expert,,n u (ŋ)/ŋ,,,1
Khispi-285-1-1,Khispi-285-1,ʥu,639,false,expert,,dʑ u,,,1
Duhumbi-285-1-1,Duhumbi-285-1,ʥu,639,false,expert,,dʑ u,,,1
Khoina-285-1-1,Khoina-285-1,ʣɔː,639,false,expert,,dz ɔː,,,1
Jerigaon-285-1-1,Jerigaon-285-1,ʥɔː,639,false,expert,,dʑ ɔː,,,1
Khoitam-285-1-1,Khoitam-285-1,ʥɔː,639,false,expert,,dʑ ɔː,,,1
Rahung-285-1-1,Rahung-285-1,ʥoː,639,false,expert,,dʑ oː,,,1
Rupa-285-1-1,Rupa-285-1,ʥaw,639,false,expert,,dʑ au,,,1
Shergaon-285-1-1,Shergaon-285-1,ʥaw,639,false,expert,,dʑ au,,,1
Khispi-286-1-1,Khispi-286-1,ɕa-pɕin,115,false,expert,,ɕ a,,,1
Khispi-286-1-2,Khispi-286-1,ɕa-pɕin,640,false,expert,,pɕ i n,,,2
Khoina-286-1-1,Khoina-286-1,də-ʦʰɛ̃ː,643,false,expert,,d ə,,,1
Khoina-286-1-2,Khoina-286-1,də-ʦʰɛ̃ː,640,false,expert,,tsʰ ɛ̃ː -,,,2
Jerigaon-286-1-1,Jerigaon-286-1,sɛ̃ĩ,640,false,expert,,s ɛ̃ĩ -,,,1
Khoitam-286-1-1,Khoitam-286-1,s-sĩː ~ sə-sĩː ~ ʦʰ-sĩː ~ ʦʰə-sĩː,115,false,expert,,s~ʦʰ/s (ə)/ə,,,1
Khoitam-286-1-2,Khoitam-286-1,s-sĩː ~ sə-sĩː ~ ʦʰ-sĩː ~ ʦʰə-sĩː,640,false,expert,,s ĩː -,,,2
Rahung-286-1-1,Rahung-286-1,a-ʨʰĩː,10,false,expert,,a,,,1
Rahung-286-1-2,Rahung-286-1,a-ʨʰĩː,640,false,expert,,tɕʰ ĩː -,,,2
Rupa-286-1-1,Rupa-286-1,a-ʦʰɛ̃ː ~ a-ʨʰĩː,10,false,expert,,a,,,1
Rupa-286-1-2,Rupa-286-1,a-ʦʰɛ̃ː ~ a-ʨʰĩː,640,false,expert,,tsʰ ɛ̃ː~ĩː/ɛ̃ː -,,,2
Shergaon-286-1-1,Shergaon-286-1,a-ʦʰɛ̃ː,10,false,expert,,a,,,1
Shergaon-286-1-2,Shergaon-286-1,a-ʦʰɛ̃ː,640,false,expert,,tsʰ ɛ̃ː -,,,2
Khispi-287-1-1,Khispi-287-1,jɔŋ,644,false,expert,,j ɔ ŋ,,,1
Duhumbi-287-1-1,Duhumbi-287-1,jɔŋ,644,false,expert,,j ɔ ŋ,,,1
Khoina-287-1-1,Khoina-287-1,juŋ,644,false,expert,,j u ŋ,,,1
Khoitam-287-1-1,Khoitam-287-1,juŋ,644,false,expert,,j u ŋ,,,1
Rahung-287-1-1,Rahung-287-1,juŋ,644,false,expert,,j u ŋ,,,1
Rupa-287-1-1,Rupa-287-1,juŋ,644,false,expert,,j u ŋ,,,1
Khispi-288-1-1,Khispi-288-1,-kʰɔ,645,false,expert,,kʰ ɔ,,,1
Duhumbi-288-1-1,Duhumbi-288-1,-kʰɔ,645,false,expert,,kʰ ɔ,,,1
Khoina-288-1-1,Khoina-288-1,-kʰɔ,645,false,expert,,kʰ ɔ,,,1
Rupa-288-1-1,Rupa-288-1,-gɔ,645,false,expert,,g ɔ,,,1
Shergaon-288-1-1,Shergaon-288-1,-kʰɔ,645,false,expert,,kʰ ɔ,,,1
Khispi-289-1-1,Khispi-289-1,u-liŋ,56,false,expert,,u,,,1
Khispi-289-1-2,Khispi-289-1,u-liŋ,646,false,expert,,l i ŋ,,,2
Duhumbi-289-1-1,Duhumbi-289-1,u-riŋ,56,false,expert,,u,,,1
Duhumbi-289-1-2,Duhumbi-289-1,u-riŋ,646,false,expert,,r i ŋ,,,2
Khoina-289-1-1,Khoina-289-1,a-rajŋ,56,false,expert,,a,,,1
Khoina-289-1-2,Khoina-289-1,a-rajŋ,646,false,expert,,r ai~aj/ai ŋ,,,2
Jerigaon-289-1-1,Jerigaon-289-1,a-rɛŋ,56,false,expert,,a,,,1
Jerigaon-289-1-2,Jerigaon-289-1,a-rɛŋ,646,false,expert,,r ɛ ŋ,,,2
Khoitam-289-1-1,Khoitam-289-1,a-rɛŋ,56,false,expert,,a,,,1
Khoitam-289-1-2,Khoitam-289-1,a-rɛŋ,646,false,expert,,r ɛ ŋ,,,2
Rahung-289-1-1,Rahung-289-1,a-rɛŋ,56,false,expert,,a,,,1
Rahung-289-1-2,Rahung-289-1,a-rɛŋ,646,false,expert,,r ɛ ŋ,,,2
Rupa-289-1-1,Rupa-289-1,a-rɛŋ,56,false,expert,,a,,,1
Rupa-289-1-2,Rupa-289-1,a-rɛŋ,646,false,expert,,r ɛ ŋ,,,2
Shergaon-289-1-1,Shergaon-289-1,a-rɛŋ,56,false,expert,,a,,,1
Shergaon-289-1-2,Shergaon-289-1,a-rɛŋ,646,false,expert,,r ɛ ŋ,,,2
Khoina-290-1-1,Khoina-290-1,lɛn,648,false,expert,,l ɛ n,,,1
Jerigaon-290-1-1,Jerigaon-290-1,lɛn,648,false,expert,,l ɛ n,,,1
Khoitam-290-1-1,Khoitam-290-1,lan,648,false,expert,,l a n,,,1
Rahung-290-1-1,Rahung-290-1,lɛn,648,false,expert,,l ɛ n,,,1
Rupa-290-1-1,Rupa-290-1,lan,648,false,expert,,l a n,,,1
Khispi-291-1-1,Khispi-291-1,hɛk,168,false,expert,,h ɛ k,,,1
Duhumbi-291-1-1,Duhumbi-291-1,hjɛk,168,false,expert,,h j ɛ k,,,1
Khoina-291-1-1,Khoina-291-1,xajk,168,false,expert,,x aj/ai k,,,1
Jerigaon-291-1-1,Jerigaon-291-1,hɛk ~ hɛʔ-mu,168,false,expert,,h ɛ k,,,1
Khoitam-291-1-1,Khoitam-291-1,hɛk,168,false,expert,,h ɛ k,,,1
Rahung-291-1-1,Rahung-291-1,hɛk,168,false,expert,,h ɛ k,,,1
Rupa-291-1-1,Rupa-291-1,hɛk,168,false,expert,,h ɛ k,,,1
Shergaon-291-1-1,Shergaon-291-1,hɛk,168,false,expert,,h ɛ k,,,1
Khoina-292-1-1,Khoina-292-1,sə-rĩː sə-ruk,652,false,expert,,s ə,,,1
Khoina-292-1-2,Khoina-292-1,sə-rĩː sə-ruk,651,false,expert,,r ĩː,,,2
Khoina-292-1-3,Khoina-292-1,sə-rĩː sə-ruk,132,false,expert,,s ə,,,3
Khoina-292-1-4,Khoina-292-1,sə-rĩː sə-ruk,375,false,expert,,r u k,,,4
Jerigaon-292-1-1,Jerigaon-292-1,sə-rɛ̃ĩ sə-ruk,652,false,expert,,s ə,,,1
Jerigaon-292-1-2,Jerigaon-292-1,sə-rɛ̃ĩ sə-ruk,651,false,expert,,r ɛ̃ĩ,,,2
Jerigaon-292-1-3,Jerigaon-292-1,sə-rɛ̃ĩ sə-ruk,132,false,expert,,s ə,,,3
Jerigaon-292-1-4,Jerigaon-292-1,sə-rɛ̃ĩ sə-ruk,375,false,expert,,r u k,,,4
Khoitam-292-1-1,Khoitam-292-1,sə-rĩː sə-ruk,652,false,expert,,s ə,,,1
Khoitam-292-1-2,Khoitam-292-1,sə-rĩː sə-ruk,651,false,expert,,r ĩː,,,2
Khoitam-292-1-3,Khoitam-292-1,sə-rĩː sə-ruk,132,false,expert,,s ə,,,3
Khoitam-292-1-4,Khoitam-292-1,sə-rĩː sə-ruk,375,false,expert,,r u k,,,4
Rahung-292-1-1,Rahung-292-1,su sə-ruk,692,false,expert,,s u,,,1
Rahung-292-1-2,Rahung-292-1,su sə-ruk,132,false,expert,,s ə,,,2
Rahung-292-1-3,Rahung-292-1,su sə-ruk,375,false,expert,,r u k,,,3
Rupa-292-1-1,Rupa-292-1,sə-lyŋ sə-ruk,652,false,expert,,s ə,,,1
Rupa-292-1-2,Rupa-292-1,sə-lyŋ sə-ruk,235,false,expert,,l y ŋ,,,2
Rupa-292-1-3,Rupa-292-1,sə-lyŋ sə-ruk,132,false,expert,,s ə,,,3
Rupa-292-1-4,Rupa-292-1,sə-lyŋ sə-ruk,375,false,expert,,r u k,,,4
Shergaon-292-1-1,Shergaon-292-1,sə-luŋ sə-ruk,652,false,expert,,s ə,,,1
Shergaon-292-1-2,Shergaon-292-1,sə-luŋ sə-ruk,235,false,expert,,l u ŋ,,,2
Shergaon-292-1-3,Shergaon-292-1,sə-luŋ sə-ruk,132,false,expert,,s ə,,,3
Shergaon-292-1-4,Shergaon-292-1,sə-luŋ sə-ruk,375,false,expert,,r u k,,,4
Duhumbi-293-1-1,Duhumbi-293-1,ɕa-dɔŋ,656,false,expert,,ɕ a,,,1
Duhumbi-293-1-2,Duhumbi-293-1,ɕa-dɔŋ,657,false,expert,,d ɔ ŋ,,,2
Khoina-293-1-1,Khoina-293-1,ʐy-duŋ,656,false,expert,,ʐ y,,,1
Khoina-293-1-2,Khoina-293-1,ʐy-duŋ,657,false,expert,,d u ŋ,,,2
Jerigaon-293-1-1,Jerigaon-293-1,z(ə)-duŋ,656,false,expert,,z ə,,,1
Jerigaon-293-1-2,Jerigaon-293-1,z(ə)-duŋ,657,false,expert,,d u ŋ,,,2
Khoitam-293-1-1,Khoitam-293-1,z(ə)-duŋ,656,false,expert,,z ə,,,1
Khoitam-293-1-2,Khoitam-293-1,z(ə)-duŋ,657,false,expert,,d u ŋ,,,2
Rahung-293-1-1,Rahung-293-1,z(ə)-duŋ,656,false,expert,,z ə,,,1
Rahung-293-1-2,Rahung-293-1,z(ə)-duŋ,657,false,expert,,d u ŋ,,,2
Rupa-293-1-1,Rupa-293-1,z(ə)-duŋ,656,false,expert,,z ə,,,1
Rupa-293-1-2,Rupa-293-1,z(ə)-duŋ,657,false,expert,,d u ŋ,,,2
Shergaon-293-1-1,Shergaon-293-1,z(ə)-duŋ,656,false,expert,,z ə,,,1
Shergaon-293-1-2,Shergaon-293-1,z(ə)-duŋ,657,false,expert,,d u ŋ,,,2
Khispi-294-1-1,Khispi-294-1,hɔ-da,658,false,expert,,h ɔ -,,,1
Khispi-294-1-2,Khispi-294-1,hɔ-da,659,false,expert,,d a,,,2
Duhumbi-294-1-1,Duhumbi-294-1,hɔt-da,658,false,expert,,h ɔ t,,,1
Duhumbi-294-1-2,Duhumbi-294-1,hɔt-da,659,false,expert,,d a,,,2
Khoina-294-1-1,Khoina-294-1,han-duː,658,false,expert,,h a n,,,1
Khoina-294-1-2,Khoina-294-1,han-duː,659,false,expert,,d uː,,,2
Jerigaon-294-1-1,Jerigaon-294-1,haŋ-guː ~ haŋ-duː,658,false,expert,,h a ŋ,,,1
Jerigaon-294-1-2,Jerigaon-294-1,haŋ-guː ~ haŋ-duː,660,false,expert,,g~d/d uː,,,2
Khoitam-294-1-1,Khoitam-294-1,han-duː,658,false,expert,,h a n,,,1
Khoitam-294-1-2,Khoitam-294-1,han-duː,659,false,expert,,d uː,,,2
Rahung-294-1-1,Rahung-294-1,han-duː,658,false,expert,,h a n,,,1
Rahung-294-1-2,Rahung-294-1,han-duː,659,false,expert,,d uː,,,2
Rupa-294-1-1,Rupa-294-1,han-duː,658,false,expert,,h a n,,,1
Rupa-294-1-2,Rupa-294-1,han-duː,659,false,expert,,d uː,,,2
Shergaon-294-1-1,Shergaon-294-1,han-duː,658,false,expert,,h a n,,,1
Shergaon-294-1-2,Shergaon-294-1,han-duː,659,false,expert,,d uː,,,2
Khispi-295-1-1,Khispi-295-1,mɔː-ɕɔ,104,false,expert,,m ɔː,,,1
Khispi-295-1-2,Khispi-295-1,mɔː-ɕɔ,695,false,expert,,ɕ ɔ,,,2
Duhumbi-295-1-1,Duhumbi-295-1,mɛj-ɕiŋ,245,false,expert,,m ɛi,,,1
Duhumbi-295-1-2,Duhumbi-295-1,mɛj-ɕiŋ,661,false,expert,,ɕ i ŋ,,,2
Khoina-295-1-1,Khoina-295-1,ma-ʦɛ̃ː,104,false,expert,,m a,,,1
Khoina-295-1-2,Khoina-295-1,ma-ʦɛ̃ː,661,false,expert,,ts ɛ̃ː -,,,2
Jerigaon-295-1-1,Jerigaon-295-1,mə-ʨĩː,104,false,expert,,m ə,,,1
Jerigaon-295-1-2,Jerigaon-295-1,mə-ʨĩː,661,false,expert,,tɕ ĩː -,,,2
Khoitam-295-1-1,Khoitam-295-1,mə-ʨĩː,104,false,expert,,m ə,,,1
Khoitam-295-1-2,Khoitam-295-1,mə-ʨĩː,661,false,expert,,tɕ ĩː -,,,2
Rahung-295-1-1,Rahung-295-1,pʰ-ʨĩː ~ bə-ʨĩː,104,false,expert,,pʰ~b/b -,,,1
Rahung-295-1-2,Rahung-295-1,pʰ-ʨĩː ~ bə-ʨĩː,661,false,expert,,tɕ ĩː -,,,2
Khispi-296-1-1,Khispi-296-1,ʨɔs,664,false,expert,,tɕ ɔ s,,,1
Duhumbi-296-1-1,Duhumbi-296-1,ʨʰɔt,664,false,expert,,tɕʰ ɔ t,,,1
Khoina-296-1-1,Khoina-296-1,ʨʰɛt,664,false,expert,,tɕʰ ɛ t,,,1
Duhumbi-619-1-1,Duhumbi-619-1,gak_wɔn,861,false,expert,,g a k,,,1
Duhumbi-619-1-2,Duhumbi-619-1,gak_wɔn,862,false,expert,,w ɔ n,,,2
Duhumbi-620-1-1,Duhumbi-620-1,hɔr,863,false,expert,,h ɔ r,,,1
Khispi-297-1-1,Khispi-297-1,u-pʰa,797,false,expert,,u,,,1
Khispi-297-1-2,Khispi-297-1,u-pʰa,665,false,expert,,pʰ a,,,2
Duhumbi-297-1-1,Duhumbi-297-1,u-pʰa,797,false,expert,,u,,,1
Duhumbi-297-1-2,Duhumbi-297-1,u-pʰa,665,false,expert,,pʰ a,,,2
Khoina-297-1-1,Khoina-297-1,a-pʰuː,797,false,expert,,a,,,1
Khoina-297-1-2,Khoina-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Jerigaon-297-1-1,Jerigaon-297-1,a-pʰuː,797,false,expert,,a,,,1
Jerigaon-297-1-2,Jerigaon-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Khoitam-297-1-1,Khoitam-297-1,a-pʰuː,797,false,expert,,a,,,1
Khoitam-297-1-2,Khoitam-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Rahung-297-1-1,Rahung-297-1,a-pʰuː,797,false,expert,,a,,,1
Rahung-297-1-2,Rahung-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Rupa-297-1-1,Rupa-297-1,a-pʰuː,797,false,expert,,a,,,1
Rupa-297-1-2,Rupa-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Shergaon-297-1-1,Shergaon-297-1,a-pʰuː,797,false,expert,,a,,,1
Shergaon-297-1-2,Shergaon-297-1,a-pʰuː,665,false,expert,,pʰ uː,,,2
Khispi-298-1-1,Khispi-298-1,ʑɔː-pʰa,697,false,expert,,ʑ ɔː,,,1
Khispi-298-1-2,Khispi-298-1,ʑɔː-pʰa,668,false,expert,,pʰ a,,,2
Duhumbi-298-1-1,Duhumbi-298-1,ʑɔː-pʰa,697,false,expert,,ʑ ɔː,,,1
Duhumbi-298-1-2,Duhumbi-298-1,ʑɔː-pʰa,668,false,expert,,pʰ a,,,2
Khoina-298-1-1,Khoina-298-1,ʥə-fuː,667,false,expert,,dʑ ə,,,1
Khoina-298-1-2,Khoina-298-1,ʥə-fuː,668,false,expert,,f uː,,,2
Jerigaon-298-1-1,Jerigaon-298-1,ʥə-huː,667,false,expert,,dʑ ə,,,1
Jerigaon-298-1-2,Jerigaon-298-1,ʥə-huː,668,false,expert,,h uː,,,2
Khoitam-298-1-1,Khoitam-298-1,ʥə-huː,667,false,expert,,dʑ ə,,,1
Khoitam-298-1-2,Khoitam-298-1,ʥə-huː,668,false,expert,,h uː,,,2
Rahung-298-1-1,Rahung-298-1,ʥə-huː,667,false,expert,,dʑ ə,,,1
Rahung-298-1-2,Rahung-298-1,ʥə-huː,668,false,expert,,h uː,,,2
Rupa-298-1-1,Rupa-298-1,ʥə-huː,667,false,expert,,dʑ ə,,,1
Rupa-298-1-2,Rupa-298-1,ʥə-huː,668,false,expert,,h uː,,,2
Shergaon-298-1-1,Shergaon-298-1,ʥə-huː,667,false,expert,,dʑ ə,,,1
Shergaon-298-1-2,Shergaon-298-1,ʥə-huː,668,false,expert,,h uː,,,2
Duhumbi-299-1-1,Duhumbi-299-1,he-ba,670,false,expert,,h e,,,1
Duhumbi-299-1-2,Duhumbi-299-1,he-ba,671,false,expert,,b a,,,2
Khoina-299-1-1,Khoina-299-1,ha-wuː,670,false,expert,,h a,,,1
Khoina-299-1-2,Khoina-299-1,ha-wuː,671,false,expert,,w uː,,,2
Khoitam-299-1-1,Khoitam-299-1,luː,670,false,expert,,l uː,,,1
Rahung-299-1-1,Rahung-299-1,la-wuː,670,false,expert,,l a,,,1
Rahung-299-1-2,Rahung-299-1,la-wuː,671,false,expert,,w uː,,,2
Rupa-299-1-1,Rupa-299-1,hũ,670,false,expert,,h ũ,,,1
Khoina-300-1-1,Khoina-300-1,ma-ny,675,false,expert,,m a,,,1
Khoina-300-1-2,Khoina-300-1,ma-ny,673,false,expert,,n y,,,2
Jerigaon-300-1-1,Jerigaon-300-1,a-nyː,56,false,expert,,a,,,1
Jerigaon-300-1-2,Jerigaon-300-1,a-nyː,673,false,expert,,n yː,,,2
Khoitam-300-1-1,Khoitam-300-1,a-nyː,56,false,expert,,a,,,1
Khoitam-300-1-2,Khoitam-300-1,a-nyː,673,false,expert,,n yː,,,2
Rahung-300-1-1,Rahung-300-1,a-nyː,56,false,expert,,a,,,1
Rahung-300-1-2,Rahung-300-1,a-nyː,673,false,expert,,n yː,,,2
Rupa-300-1-1,Rupa-300-1,a-ɲyː,56,false,expert,,a,,,1
Rupa-300-1-2,Rupa-300-1,a-ɲyː,673,false,expert,,ɲ yː,,,2
Khispi-301-1-1,Khispi-301-1,taŋ-kɔŋ,677,false,expert,,t a ŋ,,,1
Khispi-301-1-2,Khispi-301-1,taŋ-kɔŋ,75,false,expert,,k ɔ ŋ,,,2
Duhumbi-301-1-1,Duhumbi-301-1,taŋ-kɔŋ,677,false,expert,,t a ŋ,,,1
Duhumbi-301-1-2,Duhumbi-301-1,taŋ-kɔŋ,75,false,expert,,k ɔ ŋ,,,2
Khoina-301-1-1,Khoina-301-1,tʰaŋ-kʰuŋ,677,false,expert,,tʰ a ŋ,,,1
Khoina-301-1-2,Khoina-301-1,tʰaŋ-kʰuŋ,75,false,expert,,kʰ u ŋ,,,2
Jerigaon-301-1-1,Jerigaon-301-1,taŋ-kuŋ,677,false,expert,,t a ŋ,,,1
Jerigaon-301-1-2,Jerigaon-301-1,taŋ-kuŋ,75,false,expert,,k u ŋ,,,2
Khoitam-301-1-1,Khoitam-301-1,taŋ-kuŋ,677,false,expert,,t a ŋ,,,1
Khoitam-301-1-2,Khoitam-301-1,taŋ-kuŋ,75,false,expert,,k u ŋ,,,2
Rahung-301-1-1,Rahung-301-1,taŋ-kuŋ,677,false,expert,,t a ŋ,,,1
Rahung-301-1-2,Rahung-301-1,taŋ-kuŋ,75,false,expert,,k u ŋ,,,2
Rupa-301-1-1,Rupa-301-1,taŋ-kuŋ,677,false,expert,,t a ŋ,,,1
Rupa-301-1-2,Rupa-301-1,taŋ-kuŋ,75,false,expert,,k u ŋ,,,2
Shergaon-301-1-1,Shergaon-301-1,taŋ-kuŋ,677,false,expert,,t a ŋ,,,1
Shergaon-301-1-2,Shergaon-301-1,taŋ-kuŋ,75,false,expert,,k u ŋ,,,2
Duhumbi-621-1-1,Duhumbi-621-1,lɛt,845,false,expert,,l ɛ t,,,1
Khispi-302-1-1,Khispi-302-1,ɕa,678,false,expert,,ɕ a,,,1
Duhumbi-302-1-1,Duhumbi-302-1,ɕa,678,false,expert,,ɕ a,,,1
Khoina-302-1-1,Khoina-302-1,a-xyː,10,false,expert,,a,,,1
Khoina-302-1-2,Khoina-302-1,a-xyː,678,false,expert,,x yː,,,2
Jerigaon-302-1-1,Jerigaon-302-1,suː,678,false,expert,,s uː,,,1
Khoitam-302-1-1,Khoitam-302-1,suː,678,false,expert,,s uː,,,1
Rahung-302-1-1,Rahung-302-1,suː,678,false,expert,,s uː,,,1
Rupa-302-1-1,Rupa-302-1,suː,678,false,expert,,s uː,,,1
Shergaon-302-1-1,Shergaon-302-1,suː a-tɛ̃ː,678,false,expert,,s uː,,,1
Shergaon-302-1-2,Shergaon-302-1,suː a-tɛ̃ː,56,false,expert,,a,,,2
Shergaon-302-1-3,Shergaon-302-1,suː a-tɛ̃ː,680,false,expert,,t ɛ̃ː,,,3
Khispi-303-1-1,Khispi-303-1,pɛn,682,false,expert,,p ɛ n,,,1
Duhumbi-303-1-1,Duhumbi-303-1,man ~ mɛn,682,false,expert,,m a~ɛ/a n,,,1
Khoina-303-1-1,Khoina-303-1,mɛn,682,false,expert,,m ɛ n,,,1
Jerigaon-303-1-1,Jerigaon-303-1,mɛn,682,false,expert,,m ɛ n,,,1
Khoitam-303-1-1,Khoitam-303-1,man,682,false,expert,,m a n,,,1
Rahung-303-1-1,Rahung-303-1,mɛn ~ man,682,false,expert,,m ɛ~a/ɛ n,,,1
Rupa-303-1-1,Rupa-303-1,man,682,false,expert,,m a n,,,1
Shergaon-303-1-1,Shergaon-303-1,man,682,false,expert,,m a n,,,1
Khispi-304-1-1,Khispi-304-1,ɕu,683,false,expert,,ɕ u,,,1
Duhumbi-304-1-1,Duhumbi-304-1,ɕu,683,false,expert,,ɕ u,,,1
Khoina-304-1-1,Khoina-304-1,ʂyː(j),683,false,expert,,ʂ yː~yːj/yː,,,1
Khoitam-304-1-1,Khoitam-304-1,syː,683,false,expert,,s yː,,,1
Rupa-304-1-1,Rupa-304-1,syː,683,false,expert,,s yː,,,1
Khispi-305-1-1,Khispi-305-1,ʑu,493,false,expert,,ʑ u,,,1
Duhumbi-305-1-1,Duhumbi-305-1,ʑu,493,false,expert,,ʑ u,,,1
Khoina-305-1-1,Khoina-305-1,ʐyː,493,false,expert,,ʐ yː,,,1
Jerigaon-305-1-1,Jerigaon-305-1,zyː,493,false,expert,,z yː,,,1
Khoitam-305-1-1,Khoitam-305-1,zyː,493,false,expert,,z yː,,,1
Rahung-305-1-1,Rahung-305-1,zyː,493,false,expert,,z yː,,,1
Rupa-305-1-1,Rupa-305-1,zyː,493,false,expert,,z yː,,,1
Shergaon-305-1-1,Shergaon-305-1,ziː,493,false,expert,,z iː,,,1
Khispi-306-1-1,Khispi-306-1,ɔ-ʦɔŋ,137,false,expert,,ɔ,,,1
Khispi-306-1-2,Khispi-306-1,ɔ-ʦɔŋ,686,false,expert,,ts ɔ ŋ,,,2
Duhumbi-306-1-1,Duhumbi-306-1,ɔ-ʦɔŋ,137,false,expert,,ɔ,,,1
Duhumbi-306-1-2,Duhumbi-306-1,ɔ-ʦɔŋ,686,false,expert,,ts ɔ ŋ,,,2
Khoina-306-1-1,Khoina-306-1,a-ʦuŋ,137,false,expert,,a,,,1
Khoina-306-1-2,Khoina-306-1,a-ʦuŋ,686,false,expert,,ts u ŋ,,,2
Rupa-306-1-1,Rupa-306-1,a-ʦuŋ,137,false,expert,,a,,,1
Rupa-306-1-2,Rupa-306-1,a-ʦuŋ,686,false,expert,,ts u ŋ,,,2
Duhumbi-308-1-1,Duhumbi-308-1,ɲiŋ-ʨʰak,687,false,expert,,ɲ i ŋ,,,1
Duhumbi-308-1-2,Duhumbi-308-1,ɲiŋ-ʨʰak,391,false,expert,,tɕʰ a k,,,2
Khoina-308-1-1,Khoina-308-1,nə-ʨʰɐk,687,false,expert,,n ə -,,,1
Khoina-308-1-2,Khoina-308-1,nə-ʨʰɐk,391,false,expert,,tɕʰ ɐ k,,,2
Rahung-308-1-1,Rahung-308-1,nə-ʨʰak,687,false,expert,,n ə -,,,1
Rahung-308-1-2,Rahung-308-1,nə-ʨʰak,391,false,expert,,tɕʰ a k,,,2
Rupa-308-1-1,Rupa-308-1,nə-ʦʰak,687,false,expert,,n ə -,,,1
Rupa-308-1-2,Rupa-308-1,nə-ʦʰak,391,false,expert,,tsʰ a k,,,2
Shergaon-308-1-1,Shergaon-308-1,nə-ʨʰak,687,false,expert,,n ə -,,,1
Shergaon-308-1-2,Shergaon-308-1,nə-ʨʰak,391,false,expert,,tɕʰ a k,,,2
Khoina-309-1-1,Khoina-309-1,gə-ʦan,689,false,expert,,g ə,,,1
Khoina-309-1-2,Khoina-309-1,gə-ʦan,690,false,expert,,ts a n,,,2
Jerigaon-309-1-1,Jerigaon-309-1,kʰ-ʨɛn,689,false,expert,,kʰ -,,,1
Jerigaon-309-1-2,Jerigaon-309-1,kʰ-ʨɛn,690,false,expert,,tɕ ɛ n,,,2
Khoitam-309-1-1,Khoitam-309-1,kʰ-ʨam,689,false,expert,,kʰ -,,,1
Khoitam-309-1-2,Khoitam-309-1,kʰ-ʨam,690,false,expert,,tɕ a m,,,2
Rahung-309-1-1,Rahung-309-1,kʰ-ʨam,689,false,expert,,kʰ -,,,1
