# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	VARIANTS	NOTE
2151	Rupa	knee	lə-pʰyk ~ lə-fyk	lə-pʰyk 	 lə-fyk	Variants
2152	Shergaon	knee	kʰlɔk-puː	kʰlɔk-puː		
#
2153	Khispi	know	dɛn	dɛn		
2154	Duhumbi	know	dɛn	dɛn		
2155	Khoina	know	dɛn	dɛn		
2156	Jerigaon	know	dɛn	dɛn		
2157	Khoitam	know	dan	dan		
2158	Rahung	know	dɛn	dɛn		
2159	Rupa	know	dan	dan		
2160	Shergaon	know	dan	dan		
#
2161	Khispi	ladder	luŋ-tʰuŋ	luŋ-tʰuŋ		
2162	Duhumbi	ladder	luŋ-tʰuŋ	luŋ-tʰuŋ		
2163	Khoina	ladder	la-tʰøː	la-tʰøː		
2164	Jerigaon	ladder	lə-tʰøː	lə-tʰøː		
2165	Khoitam	ladder	liŋ-tʰĩː	liŋ-tʰĩː		
2166	Rahung	ladder	lan-tʰyː	lan-tʰyː		
2167	Rupa	ladder	lə-tʰøː ~ də-tʰøː	lə-tʰøː 	 də-tʰøː	Variants
2168	Shergaon	ladder	lə-tʰøː	lə-tʰøː		
#
2169	Khispi	language	ŋak ~ ŋap	ŋak 	 ŋap	Variants
2170	Duhumbi	language	ŋak ~ ŋap	ŋak 	 ŋap	Variants
2171	Khoina	language	nɔ	nɔ		
2172	Jerigaon	language	nu ~ nɔ	nu 	 nɔ	Variants
2173	Khoitam	language	nu	nu		
2174	Rahung	language	nuk	nuk		
2175	Rupa	language	ɲuk ~ ɲu	ɲuk 	 ɲu	Variants
2176	Shergaon	language	ɲɔ	ɲɔ		
#
2177	Khispi	langur	ɕa-ʑa ~ sa-ʑat	ɕa-ʑa 	 sa-ʑat	Variants
2178	Duhumbi	langur	ɕa-ʑɛt ~ ɕa-ʑɛˀ	ɕa-ʑɛt 	 ɕa-ʑɛˀ	Variants
2179	Khoina	langur	zə-zu	zə-zu		
2180	Jerigaon	langur	zə-zu	zə-zu		
2181	Khoitam	langur	zə-zu ~ ʥə-zu	zə-zu 	 ʥə-zu	Variants
2182	Rahung	langur	zu	zu		
2183	Rupa	langur	zə-zu	zə-zu		
2184	Shergaon	langur	zu	zu		
#
2185	Khispi	lap	de-ma	de-ma		
2186	Duhumbi	lap	dɛm	dɛm		
2187	Khoina	lap	dɛ̃ː	dɛ̃ː		
2188	Jerigaon	lap	dɛ̃ĩ	dɛ̃ĩ		
2189	Khoitam	lap	dĩː	dĩː		
2190	Rahung	lap	dĩː	dĩː		
2191	Rupa	lap	dɛ̃ː	dɛ̃ː		
2192	Shergaon	lap	dɛ̃ː	dɛ̃ː		
#
2194	Duhumbi	late (vi)	jɔt	jɔt		
2196	Jerigaon	late (vi)	jeˀ	jeˀ		
2197	Khoitam	late (vi)	jeˀ	jeˀ		
2198	Rahung	late (vi)	jeˀ	jeˀ		
2199	Rupa	late (vi)	jeˀ	jeˀ		
#
2201	Khispi	laugh	ʑej ~ ʑe	ʑej 	 ʑe	Variants
2202	Duhumbi	laugh	ʑɛj	ʑɛj		
2203	Khoina	laugh	ʐaː	ʐaː		
2204	Jerigaon	laugh	zɛ ~ zaː	zɛ 	 zaː	Variants
2205	Khoitam	laugh	zɛː	zɛː		
2206	Rahung	laugh	zɛː	zɛː		
2207	Rupa	laugh	zaː	zaː		
2208	Shergaon	laugh	zaː	zaː		
#
2209	Khispi	leaf	u-lap	u-lap		
2210	Duhumbi	leaf	u-lap	u-lap		
2211	Khoina	leaf	a-la	a-la		
2212	Jerigaon	leaf	a-lɛˀ	a-lɛˀ		
2213	Khoitam	leaf	a-rap	a-rap		
2214	Rahung	leaf	a-rap	a-rap		
2215	Rupa	leaf	a-lap	a-lap		
2216	Shergaon	leaf	a-lap	a-lap		
#
2217	Khispi	leaf litter	sum-ba	sum-ba		
2218	Duhumbi	leaf litter	sum-baˀ	sum-baˀ		
2219	Khoina	leaf litter	sɔɹ-bɔ	sɔɹ-bɔ		
2220	Jerigaon	leaf litter	sɔɹ-bɔ	sɔɹ-bɔ		
2221	Khoitam	leaf litter	su-bɔ	su-bɔ		
2222	Rahung	leaf litter	sə-boː	sə-boː		
2223	Rupa	leaf litter	sɔɹ-bɔ	sɔɹ-bɔ		
2224	Shergaon	leaf litter	sɛj-bu	sɛj-bu		
#
2225	Khispi	leech, land	pat-pa	pat-pa		
2226	Duhumbi	leech, land	pat-pa	pat-pa		
2227	Khoina	leech, land	pʰa-wɛ̰	pʰa-wɛ̰		
2228	Jerigaon	leech, land	pʰy-wɛ̰	pʰy-wɛ̰		
2229	Khoitam	leech, land	pʰu-wap	pʰu-wap		
2230	Rahung	leech, land	pʰə-pʰɛ̰	pʰə-pʰɛ̰		
2231	Rupa	leech, land	pʰu-wat	pʰu-wat		
2232	Shergaon	leech, land	pat-pu	pat-pu		
#
2233	Khispi	leech, water	pʰu-tis	pʰu-tis		
2235	Khoina	leech, water	di-ʦʰik	di-ʦʰik		
2236	Jerigaon	leech, water	pʰyː pʰ-ʨʰik	pʰyː pʰ-ʨʰik		
2237	Khoitam	leech, water	pʰ-ʨʰik	pʰ-ʨʰik		
2238	Rahung	leech, water	pʰ-ʨʰik	pʰ-ʨʰik		
2240	Shergaon	leech, water	ʨʰin-ʨʰrik	ʨʰin-ʨʰrik		
#
2241	Khispi	left (side)	ɲim-lak-pa ~ ɲim-dak-pa	ɲim-lak-pa 	 ɲim-dak-pa	Variants
2242	Duhumbi	left (side)	jɔm-lak-pa	jɔm-lak-pa		
2243	Khoina	left (side)	a-xɛ	a-xɛ		
2244	Jerigaon	left (side)	ə-he-tɛn ~ a-he-tɛn	ə-he-tɛn 	 a-he-tɛn	Variants
2245	Khoitam	left (side)	ə-he	ə-he		
2246	Rahung	left (side)	he-tɔ ~ he-tɛn	he-tɔ 	 he-tɛn	Variants
2247	Rupa	left (side)	bə-kʰe	bə-kʰe		
2248	Shergaon	left (side)	bə-kʰe	bə-kʰe		
#
2249	Khispi	leg	lej	lej		
2250	Duhumbi	leg	lɛj	lɛj		
2251	Khoina	leg	laː	laː		
2252	Jerigaon	leg	lɛˀ	lɛˀ		
2253	Khoitam	leg	lɛˀ	lɛˀ		
2254	Rahung	leg	lɛˀ	lɛˀ		
2255	Rupa	leg	laˀ	laˀ		
2256	Shergaon	leg	la	la		
#
2257	Khispi	lick	lak	lak		
2258	Duhumbi	lick	lak	lak		
2259	Khoina	lick	lɐk	lɐk		
2260	Jerigaon	lick	lak	lak		
2261	Khoitam	lick	lak	lak		
2262	Rahung	lick	lak	lak		
#
2267	Khoina	lie (n)	tɛˀ	tɛˀ		
2268	Jerigaon	lie (n)	s-teˀ	s-teˀ		
2269	Khoitam	lie (n)	s-teˀ	s-teˀ		
2270	Rahung	lie (n)	s-teˀ	s-teˀ		
2271	Rupa	lie (n)	s-teˀ	s-teˀ		
2272	Shergaon	lie (n)	s-teˀ	s-teˀ		
#
2273	Khispi	lift completely, carry	kʰaŋ	kʰaŋ		
2274	Duhumbi	lift completely, carry	kʰaŋ	kʰaŋ		
2277	Khoitam	lift completely, carry	kʰaŋ	kʰaŋ		
2279	Rupa	lift completely, carry	kʰaŋ	kʰaŋ		
2280	Shergaon	lift completely, carry	kʰaŋ	kʰaŋ		
#
2281	Khispi	light	jaŋ-ɕɔk ~ jaŋ-kan-ma	jaŋ-ɕɔk 	 jaŋ-kan-ma	Variants
2282	Duhumbi	light	jaŋ-pu	jaŋ-pu		
2283	Khoina	light	a-ruŋ-du	a-ruŋ-du		
2284	Jerigaon	light	a-ruŋ-du	a-ruŋ-du		
2285	Khoitam	light	a-ruŋ-du	a-ruŋ-du		
2286	Rahung	light	a-ruŋ-du	a-ruŋ-du		
2287	Rupa	light	a-ruŋ-du	a-ruŋ-du		
2288	Shergaon	light	a-ruŋ-du	a-ruŋ-du		
#
2289	Khispi	lightning	nam-liŋ ~ nam-ki-liŋ waŋ	nam-liŋ 	 nam-ki-liŋ waŋ	Variants
2291	Khoina	lightning	nə-ʦʰaː	nə-ʦʰaː		
2292	Jerigaon	lightning	nam-bla kʰɛː	nam-bla kʰɛː		
2293	Khoitam	lightning	nam tap	nam tap		
2294	Rahung	lightning	nam-ʨʰə-rɛː rɛt ~ ʨʰe	nam-ʨʰə-rɛː rɛt 	 ʨʰe	Variants
2295	Rupa	lightning	nə-myː ba tap	nə-myː ba tap		
2296	Shergaon	lightning	ni-mi ba tap	ni-mi ba tap		
#
2298	Duhumbi	like, love	hɔn	hɔn		
2299	Khoina	like, love	xøː	xøː		
2301	Khoitam	like, love	hĩː	hĩː		
2302	Rahung	like, love	hyː	hyː		
2303	Rupa	like, love	høn	høn		
#
2305	Khispi	liquor	pʰak	pʰak		
2306	Duhumbi	liquor	pʰak	pʰak		
2307	Khoina	liquor	pʰɐk	pʰɐk		
2308	Jerigaon	liquor	pʰak	pʰak		
2309	Khoitam	liquor	pʰak	pʰak		
2310	Rahung	liquor	pʰak	pʰak		
2311	Rupa	liquor	pʰak	pʰak		
2312	Shergaon	liquor	pʰak	pʰak		
#
2313	Khispi	listen, heed	na ~ ha	na 	 ha	Variants
2314	Duhumbi	listen, heed	na ~ ha	na 	 ha	Variants
2315	Khoina	listen, heed	nu	nu		
2316	Jerigaon	listen, heed	nu	nu		
2317	Khoitam	listen, heed	nuŋ	nuŋ		
2318	Rahung	listen, heed	nuŋ	nuŋ		
2319	Rupa	listen, heed	nu ~ nuŋ	nu 	 nuŋ	Variants
#
2321	Khispi	live, stay	ʥu	ʥu		
2322	Duhumbi	live, stay	ʥu	ʥu		
2323	Khoina	live, stay	ʣɔː	ʣɔː		
2324	Jerigaon	live, stay	ʥɔː	ʥɔː		
2325	Khoitam	live, stay	ʥɔː	ʥɔː		
2326	Rahung	live, stay	ʥoː	ʥoː		
2327	Rupa	live, stay	ʥaw	ʥaw		
2328	Shergaon	live, stay	ʥaw	ʥaw		
#
2329	Khispi	liver	ɕa-pɕin	ɕa-pɕin		
2331	Khoina	liver	də-ʦʰɛ̃ː	də-ʦʰɛ̃ː		
2332	Jerigaon	liver	sɛ̃ĩ	sɛ̃ĩ		
2333	Khoitam	liver	s-sĩː ~ sə-sĩː ~ ʦʰ-sĩː ~ ʦʰə-sĩː	s-sĩː 	 sə-sĩː  ʦʰ-sĩː  ʦʰə-sĩː	Variants
2334	Rahung	liver	a-ʨʰĩː	a-ʨʰĩː		
2335	Rupa	liver	a-ʦʰɛ̃ː ~ a-ʨʰĩː	a-ʦʰɛ̃ː 	 a-ʨʰĩː	Variants
2336	Shergaon	liver	a-ʦʰɛ̃ː	a-ʦʰɛ̃ː		
#
2337	Khispi	load (n)	jɔŋ	jɔŋ		
2338	Duhumbi	load (n)	jɔŋ	jɔŋ		
2339	Khoina	load (n)	juŋ	juŋ		
2341	Khoitam	load (n)	juŋ	juŋ		
2342	Rahung	load (n)	juŋ	juŋ		
2343	Rupa	load (n)	juŋ	juŋ		
#
2345	Khispi	locative	-kʰɔ	-kʰɔ		
2346	Duhumbi	locative	-kʰɔ	-kʰɔ		
2347	Khoina	locative	-kʰɔ	-kʰɔ		
2351	Rupa	locative	-gɔ	-gɔ		
2352	Shergaon	locative	-kʰɔ	-kʰɔ		
#
2353	Khispi	long	u-liŋ	u-liŋ		
2354	Duhumbi	long	u-riŋ	u-riŋ		
2355	Khoina	long	a-rajŋ	a-rajŋ		
2356	Jerigaon	long	a-rɛŋ	a-rɛŋ		
2357	Khoitam	long	a-rɛŋ	a-rɛŋ		
2358	Rahung	long	a-rɛŋ	a-rɛŋ		
2359	Rupa	long	a-rɛŋ	a-rɛŋ		
2360	Shergaon	long	a-rɛŋ	a-rɛŋ		
#
2363	Khoina	look	lɛn	lɛn		
2364	Jerigaon	look	lɛn	lɛn		
2365	Khoitam	look	lan	lan		
2366	Rahung	look	lɛn	lɛn		
2367	Rupa	look	lan	lan		
#
2369	Khispi	louse	hɛk	hɛk		
2370	Duhumbi	louse	hjɛk	hjɛk		
2371	Khoina	louse	xajk	xajk		
2372	Jerigaon	louse	hɛk ~ hɛʔ-mu	hɛk 	 hɛʔ-mu	Variants
2373	Khoitam	louse	hɛk	hɛk		
2374	Rahung	louse	hɛk	hɛk		
2375	Rupa	louse	hɛk	hɛk		
2376	Shergaon	louse	hɛk	hɛk		
#
2379	Khoina	lungs	sə-rĩ sə-ruk	sə-rĩ sə-ruk		
2380	Jerigaon	lungs	sə-rə̃ĩ sə-ruk	sə-rə̃ĩ sə-ruk		
2381	Khoitam	lungs	sə-rĩ sə-ruk	sə-rĩ sə-ruk		
2382	Rahung	lungs	su sə-ruk	su sə-ruk		
2383	Rupa	lungs	sə-lyŋ sə-ruk	sə-lyŋ sə-ruk		
2384	Shergaon	lungs	sə-luŋ sə-ruk	sə-luŋ sə-ruk		
#
2386	Duhumbi	macaque	ɕa-dɔŋ	ɕa-dɔŋ		
2387	Khoina	macaque	ʐy-duŋ	ʐy-duŋ		
2388	Jerigaon	macaque	z(ə)-duŋ	z-duŋ		
2389	Khoitam	macaque	z(ə)-duŋ	z-duŋ		
2390	Rahung	macaque	z(ə)-duŋ	z-duŋ		
2391	Rupa	macaque	z(ə)-duŋ	z-duŋ		
2392	Shergaon	macaque	z(ə)-duŋ	z-duŋ		
#
2393	Khispi	machete	hɔ-da	hɔ-da		
2394	Duhumbi	machete	hɔt-da	hɔt-da		
2395	Khoina	machete	han-duː	han-duː		
2396	Jerigaon	machete	haŋ-guː ~ haŋ-gə-duː ~ haŋ-duː	haŋ-guː 	 haŋ-gə-duː  haŋ-duː	Variants
2397	Khoitam	machete	han-duː	han-duː		
2398	Rahung	machete	han-duː	han-duː		
2399	Rupa	machete	han-duː	han-duː		
2400	Shergaon	machete	han-duː	han-duː		
#
2401	Khispi	maize	mɔː-ɕɔ	mɔː-ɕɔ		
2402	Duhumbi	maize	mɛj-ɕiŋ	mɛj-ɕiŋ		
2403	Khoina	maize	ma-ʦɛ̃ː	ma-ʦɛ̃ː		
2404	Jerigaon	maize	mə-ʨĩː	mə-ʨĩː		
2405	Khoitam	maize	mə-ʨĩː	mə-ʨĩː		
2406	Rahung	maize	pʰ-ʨĩː ~ bə-ʨĩː	pʰ-ʨĩː 	 bə-ʨĩː	Variants
#
2409	Khispi	make	ʨɔs	ʨɔs		
2410	Duhumbi	make	ʨʰɔt	ʨʰɔt		
2411	Khoina	make	ʨʰɛt	ʨʰɛt		
#
2417	Khispi	male	u-pʰa	u-pʰa		
2418	Duhumbi	male	u-pʰa	u-pʰa		
2419	Khoina	male	a-pʰuː	a-pʰuː		
2420	Jerigaon	male	a-pʰuː	a-pʰuː		
2421	Khoitam	male	a-pʰuː	a-pʰuː		
2422	Rahung	male	a-pʰuː	a-pʰuː		
2423	Rupa	male	a-pʰuː	a-pʰuː		
2424	Shergaon	male	a-pʰuː	a-pʰuː		
#
2425	Khispi	man	ʑɔː-pʰa	ʑɔː-pʰa		
2426	Duhumbi	man	ʑɔː-pʰa	ʑɔː-pʰa		
2427	Khoina	man	ʥə-fuː	ʥə-fuː		
2428	Jerigaon	man	ʥə-huː	ʥə-huː		
2429	Khoitam	man	ʥə-huː	ʥə-huː		
2430	Rahung	man	ʥə-huː	ʥə-huː		
2431	Rupa	man	ʥə-huː	ʥə-huː		
2432	Shergaon	man	ʥə-huː	ʥə-huː		
#
2434	Duhumbi	manure	he-ba	he-ba		
2435	Khoina	manure	ha-wuː	ha-wuː		
2437	Khoitam	manure	luː	luː		
2438	Rahung	manure	la-wuː	la-wuː		
2439	Rupa	manure	hũ	hũ		
#
2443	Khoina	marrow	ma-ny	ma-ny		
2444	Jerigaon	marrow	a-nyː	a-nyː		
2445	Khoitam	marrow	a-nyː	a-nyː		
2446	Rahung	marrow	a-nyː	a-nyː		
2447	Rupa	marrow	a-ɲyː	a-ɲyː		
#
2449	Khispi	marten	taŋ-kɔŋ	taŋ-kɔŋ		
2450	Duhumbi	marten	taŋ-kɔŋ	taŋ-kɔŋ		
2451	Khoina	marten	tʰaŋ-kʰuŋ	tʰaŋ-kʰuŋ		
2452	Jerigaon	marten	taŋ-kuŋ	taŋ-kuŋ		
2453	Khoitam	marten	taŋ-kuŋ	taŋ-kuŋ		
2454	Rahung	marten	taŋ-kuŋ	taŋ-kuŋ		
2455	Rupa	marten	taŋ-kuŋ	taŋ-kuŋ		
2456	Shergaon	marten	taŋ-kuŋ	taŋ-kuŋ		
#
2457	Khispi	meat, animal	ɕa	ɕa		
2458	Duhumbi	meat, animal	ɕa	ɕa		
2459	Khoina	meat, animal	a-xyː	a-xyː		
2460	Jerigaon	meat, animal	suː	suː		
2461	Khoitam	meat, animal	suː	suː		
2462	Rahung	meat, animal	suː	suː		
2463	Rupa	meat, animal	suː	suː		
2464	Shergaon	meat, animal	suː a-tɛ̃ː	suː a-tɛ̃ː		
#
2465	Khispi	medicine	pɛn	pɛn		
2466	Duhumbi	medicine	man ~ mɛn	man 	 mɛn	Variants
2467	Khoina	medicine	mɛn	mɛn		
2468	Jerigaon	medicine	mɛn	mɛn		
2469	Khoitam	medicine	man	man		
2470	Rahung	medicine	mɛn ~ man	mɛn 	 man	Variants
2471	Rupa	medicine	man	man		
2472	Shergaon	medicine	man	man		
#
2473	Khispi	meet	ɕu	ɕu		
2474	Duhumbi	meet	ɕu	ɕu		
2475	Khoina	meet	ʂyː(j)	ʂyː		
2477	Khoitam	meet	syː	syː		
2479	Rupa	meet	syː	syː		
#
2481	Khispi	melt	ʑu	ʑu		
2482	Duhumbi	melt	ʑu	ʑu		
2483	Khoina	melt	ʐyː	ʐyː		
2484	Jerigaon	melt	zyː	zyː		
2485	Khoitam	melt	zyː	zyː		
2486	Rahung	melt	zyː	zyː		
2487	Rupa	melt	zyː	zyː		
2488	Shergaon	melt	ziː	ziː		
#
2489	Khispi	middle / centre	ɔ-ʦɔŋ	ɔ-ʦɔŋ		
2490	Duhumbi	middle / centre	ɔ-ʦɔŋ	ɔ-ʦɔŋ		
2491	Khoina	middle / centre	a-ʦuŋ	a-ʦuŋ		
2495	Rupa	middle / centre	a-ʦuŋ	a-ʦuŋ		
#
2506	Duhumbi	millet, broomcorn	ɲiŋ-ʨʰak	ɲiŋ-ʨʰak		
2507	Khoina	millet, broomcorn	nə-ʨʰɐk	nə-ʨʰɐk		
2510	Rahung	millet, broomcorn	nə-ʨʰak	nə-ʨʰak		
2511	Rupa	millet, broomcorn	nə-ʦʰak	nə-ʦʰak		
2512	Shergaon	millet, broomcorn	nə-ʨʰak	nə-ʨʰak		
#
2515	Khoina	millet, finger	gə-ʦan	gə-ʦan		
2516	Jerigaon	millet, finger	kʰ-ʨɛn	kʰ-ʨɛn		
2517	Khoitam	millet, finger	kʰ-ʨam	kʰ-ʨam		
2518	Rahung	millet, finger	kʰ-ʨam	kʰ-ʨam		
2519	Rupa	millet, finger	gə-ʦam ~ gə-ʨam	gə-ʦam 	 gə-ʨam	Variants
2520	Shergaon	millet, finger	gə-ʨam	gə-ʨam		
#
2522	Duhumbi	millet, foxtail	ɲiŋ-kʰaˀ	ɲiŋ-kʰaˀ		
2523	Khoina	millet, foxtail	nə-kʰu	nə-kʰu		
2525	Khoitam	millet, foxtail	nə-kʰu	nə-kʰu		
2527	Rupa	millet, foxtail	nə-kʰu	nə-kʰu		
2528	Shergaon	millet, foxtail	nə-kʰu	nə-kʰu		
#
2529	Khispi	mithun	ɕa-ma	ɕa-ma		
2530	Duhumbi	mithun	ɕa-ma	ɕa-ma		
2531	Khoina	mithun	ʂa-m	ʂa-m		
2532	Jerigaon	mithun	sə-muː	sə-muː		
2533	Khoitam	mithun	su-m	su-m		
2534	Rahung	mithun	su-m	su-m		
2535	Rupa	mithun	sə-muː	sə-muː		
2536	Shergaon	mithun	sə-muː	sə-muː		
#
2545	Khispi	moon, month	nam-ba	nam-ba		
2546	Duhumbi	moon, month	nam-ba  ~ nam-la	nam-ba  	 nam-la	Variants
2547	Khoina	moon, month	nam-bluː	nam-bluː		
2548	Jerigaon	moon, month	nam-bluː	nam-bluː		
2549	Khoitam	moon, month	nam-bluː	nam-bluː		
2550	Rahung	moon, month	nam-bruː	nam-bruː		
2551	Rupa	moon, month	nam-bluː	nam-bluː		
2552	Shergaon	moon, month	nam-bluː	nam-bluː		
#
2556	Jerigaon	morning	s(ə)-ruː s(ə)-ri	s-ruː s-ri		
2557	Khoitam	morning	nə-ruː	nə-ruː		
2558	Rahung	morning	nə-ruː	nə-ruː		
2559	Rupa	morning	ɲə-ruː	ɲə-ruː		
2560	Shergaon	morning	ɲy-ruː	ɲy-ruː		
#
2561	Khispi	mortar (wood)	ʦʰum	ʦʰum		
2562	Duhumbi	mortar (wood)	ʦʰum	ʦʰum		
2563	Khoina	mortar (wood)	ʦøn	ʦøn		
2564	Jerigaon	mortar (wood)	ʨøn	ʨøn		
2565	Khoitam	mortar (wood)	ʨɔm	ʨɔm		
2566	Rahung	mortar (wood)	ʨøm	ʨøm		
2567	Rupa	mortar (wood)	ʦɔm	ʦɔm		
2568	Shergaon	mortar (wood)	ʨɔm	ʨɔm		
#
2569	Khispi	mother	a-ma	a-ma		
2570	Duhumbi	mother	a-ma	a-ma		
2571	Khoina	mother	a-muː	a-muː		
2572	Jerigaon	mother	a-muː ~ a-mɐ	a-muː 	 a-mɐ	Variants
2573	Khoitam	mother	a-muː ~ a-maː	a-muː 	 a-maː	Variants
2574	Rahung	mother	a-muː	a-muː		
2575	Rupa	mother	a-mɔ	a-mɔ		
2576	Shergaon	mother	a-mo	a-mo		
#
2577	Khispi	mountain	la	la		
2578	Duhumbi	mountain	la	la		
2579	Khoina	mountain	luː	luː		
2580	Jerigaon	mountain	luː	luː		
2581	Khoitam	mountain	luː	luː		
2582	Rahung	mountain	luː	luː		
2583	Rupa	mountain	luː	luː		
2584	Shergaon	mountain	luː	luː		
#
2585	Khispi	mountain peak	li-guŋ	li-guŋ		
2586	Duhumbi	mountain peak	ri ~ riw	ri 	 riw	Variants
2589	Khoitam	mountain peak	ri-wuː	ri-wuː		
2590	Rahung	mountain peak	riː-wuː	riː-wuː		
2591	Rupa	mountain peak	riː ~ riw	riː 	 riw	Variants
#
2593	Khispi	mouse, rat	sam-tu	sam-tu		
2594	Duhumbi	mouse, rat	sam-tu	sam-tu		
2595	Khoina	mouse, rat	s-tʰøˀ	s-tʰøˀ		
2596	Jerigaon	mouse, rat	s-tʰøˀ	s-tʰøˀ		
2597	Khoitam	mouse, rat	s-tɔp	s-tɔp		
2598	Rahung	mouse, rat	s-tøˀ	s-tøˀ		
2599	Rupa	mouse, rat	s-tɔp	s-tɔp		
2600	Shergaon	mouse, rat	s-tɔp	s-tɔp		
#
2601	Khispi	mouth	hɔ-ʨɔ	hɔ-ʨɔ		
2602	Duhumbi	mouth	hɔ-ʨu ~ hu-ʨu	hɔ-ʨu 	 hu-ʨu	Variants
2603	Khoina	mouth	də-ʦʰɛː	də-ʦʰɛː		
2604	Jerigaon	mouth	sɔː	sɔː		
2605	Khoitam	mouth	sə-sɔː ~ ʨʰə-sɔː	sə-sɔː 	 ʨʰə-sɔː	Variants
2606	Rahung	mouth	ʨʰə-ʨʰoː	ʨʰə-ʨʰoː		
2607	Rupa	mouth	nə-ʦʰaw ~ də-ʦʰaw	nə-ʦʰaw 	 də-ʦʰaw	Variants
2608	Shergaon	mouth	nə-ʨʰaw	nə-ʨʰaw		
#
2609	Khispi	much	me-ka	me-ka		
2610	Duhumbi	much	mjɛ-ka	mjɛ-ka		
2611	Khoina	much	a-mɛ	a-mɛ		
2612	Jerigaon	much	a-mɛ	a-mɛ		
2613	Khoitam	much	a-mɛ	a-mɛ		
2614	Rahung	much	jə-mɔ	jə-mɔ		
2615	Rupa	much	a-mat	a-mat		
2616	Shergaon	much	a-mat	a-mat		
#
2617	Khispi	mud	kʰa-ʨʰam	kʰa-ʨʰam		
2618	Duhumbi	mud	kʰa-ʨʰam	kʰa-ʨʰam		
2619	Khoina	mud	ga-ʦʰy	ga-ʦʰy		
2620	Jerigaon	mud	kʰ-ʨʰɔ̃ː(ŋ)	kʰ-ʨʰɔ̃ː		
2621	Khoitam	mud	kʰ-ʨʰũː(ŋ)	kʰ-ʨʰũː		
2622	Rahung	mud	kʰ-ʨʰũː(ŋ)	kʰ-ʨʰũː		
2623	Rupa	mud	gə-ʨʰũː	gə-ʨʰũː		
2624	Shergaon	mud	kʰ-ʨʰɔ̃ː	kʰ-ʨʰɔ̃ː		
#
2625	Khispi	mushroom	mu	mu		
2626	Duhumbi	mushroom	mu	mu		
2627	Khoina	mushroom	myː	myː		
2628	Jerigaon	mushroom	myː	myː		
2629	Khoitam	mushroom	myː	myː		
2630	Rahung	mushroom	myː	myː		
2631	Rupa	mushroom	myː	myː		
2632	Shergaon	mushroom	miː	miː		
#
2633	Khispi	naga, serpent deity	hu	hu		
2634	Duhumbi	naga, serpent deity	hu	hu		
2639	Rupa	naga, serpent deity	lyː	lyː		
#
2641	Khispi	nail	hut-ʨʰin	hut-ʨʰin		
2642	Duhumbi	nail	hut-ʦun ~ hut-ʦum	hut-ʦun 	 hut-ʦum	Variants
2643	Khoina	nail	ik-ʦiŋ	ik-ʦiŋ		
2644	Jerigaon	nail	ik-ʨʰiŋ	ik-ʨʰiŋ		
2645	Khoitam	nail	ik-ʨiŋ	ik-ʨiŋ		
2646	Rahung	nail	ik-ʨiŋ	ik-ʨiŋ		
2647	Rupa	nail	ik-ʦiŋ ~ ik-ʦĩː(ŋ) ~ ik-ʨiŋ	ik-ʦiŋ 	 ik-ʦĩː  ik-ʨiŋ	Variants
2648	Shergaon	nail	ik-ʨiŋ	ik-ʨiŋ		
#
2649	Khispi	name	biŋ	biŋ		
2650	Duhumbi	name	biŋ	biŋ		
2651	Khoina	name	a-ʣajŋ	a-ʣajŋ		
2652	Jerigaon	name	a-ʥɛŋ	a-ʥɛŋ		
2653	Khoitam	name	a-ʥɛŋ	a-ʥɛŋ		
2654	Rahung	name	a-ʥɛŋ	a-ʥɛŋ		
2655	Rupa	name	a-zɛŋ	a-zɛŋ		
2656	Shergaon	name	a-zɛŋ	a-zɛŋ		
#
2665	Khispi	navel	bɔ-di	bɔ-di		
2666	Duhumbi	navel	bɔ-di	bɔ-di		
2667	Khoina	navel	b-raː	b-raː		
2668	Jerigaon	navel	(sə-riː) b-rɛː	b-rɛː		
2669	Khoitam	navel	(pʰə-riŋ  ~ fɛ-riŋ) b-rɛː	b-rɛː		
2670	Rahung	navel	(sə-riŋ) b-rɛː	b-rɛː		
2671	Rupa	navel	(sə-riŋ) b-raː	b-raː		
2672	Shergaon	navel	bu-ti-mu	bu-ti-mu		
#
2673	Khispi	neck	hɛn-tʰɔŋ	hɛn-tʰɔŋ		
2674	Duhumbi	neck	hɛn-tʰɔŋ	hɛn-tʰɔŋ		
2675	Khoina	neck	nə-tu-xĩː	nə-tu-xĩː		
2677	Khoitam	neck	nə-tʰuŋ	nə-tʰuŋ		
2678	Rahung	neck	pʰ-tʰuŋ	pʰ-tʰuŋ		
2679	Rupa	neck	tʰuŋ-ʦɛ̃ː	tʰuŋ-ʦɛ̃ː		
#
2681	Khispi	need to, have to	ʦʰɛt	ʦʰɛt		
2682	Duhumbi	need to, have to	ʦʰɛt	ʦʰɛt		
2683	Khoina	need to, have to	ʦʰɛˀ	ʦʰɛˀ		
2685	Khoitam	need to, have to	ʨʰeˀ	ʨʰeˀ		
2686	Rahung	need to, have to	ʨʰeˀ	ʨʰeˀ		
2687	Rupa	need to, have to	ʨʰeˀ	ʨʰeˀ		
#
2689	Khispi	needle	pɕi	pɕi		
2690	Duhumbi	needle	pɕi	pɕi		
2691	Khoina	needle	pʰliː	pʰliː		
2692	Jerigaon	needle	pʰliː	pʰliː		
2693	Khoitam	needle	pʰliː	pʰliː		
